	700033789	700110415	700114832	700099121	700108086	700110349	700102581	700037714	700110808	700038795	700016099	700102647	700024001	700106052	700107977	700038736	700114649	700024701	700110748	700097163	700098589	700107806	700100647	700016059	700038938	700111604	700099617	700037732	700106916	700038998	700103587	700105705	700016333	700114854	700114747	700111532	700110689	700016374	700105480	700106617	700037702	700014994	700111841	700103623	700102924	700114444	700023477	700110746	700095429	700038978	700032671	700103517	700109608	700112030	700099408	700034934	700035264	700109551	700035184	700034196	700101269	700097718	700108145	700097781	700114767	700097477	700106089	700106563	700024149	700107920	700097650	700023313	700102895	700107864	700106637	700114872	700097589	700103653	700114818	700097437	700097313	700014956	700013596	700097859	700095235	700101366	700103710	700023267	700038950	700108866	700103303	700111775	700101335	700099539	700016405	700102995	700032252	700108266	700114637	700024097	700095275	700034228	700035697	700102569
700033789	0.0	0.619668035737	0.629861029141	0.712228128904	0.814677466776	0.711224015187	0.697804100665	0.730484415546	0.71376826524	0.71254236414	0.735550550057	0.757415477061	0.74025050661	0.704342581795	0.727598056859	0.665581732709	0.656790142328	0.790826157017	0.754113168833	0.804327853007	0.769010352427	0.763267508313	0.74166265769	0.827667161961	0.814023152199	0.832518687934	0.821563224902	0.83605560372	0.804097471606	0.835702237063	0.828243228903	0.83576258932	0.831492994384	0.829008542267	0.837473429449	0.827827171493	0.844152953461	0.855953520736	0.833389226199	0.806337574414	0.764019510155	0.831071110493	0.812063557468	0.817647785452	0.895281850533	0.781994060223	0.902333426197	0.836428648978	0.890717936227	0.909499739338	0.7945141935	0.806155373467	0.824993527592	0.80410537473	0.816308718826	0.824307941537	0.818216901003	0.820924343045	0.783061280052	0.801683061127	0.81513560579	0.805355743711	0.759268302868	0.794994105995	0.877204207235	0.637306122096	0.712369723607	0.777390950135	0.773307673232	0.752769826992	0.903297523579	0.91134164063	0.740800656019	0.7627051055	0.785084486337	0.883207814366	0.885223585881	0.870657004784	0.887459869348	0.890675133561	0.892560157668	0.89093118594	0.898477677114	0.893757928717	0.887306994814	0.894294250664	0.922970937831	0.896891622083	0.850293687018	0.821735921085	0.688782470368	0.797436494516	0.826962076997	0.816897620099	0.758083591627	0.818417609711	0.80757386976	0.78960121442	0.781249615618	0.771765177867	0.667947335085	0.753909574468	0.804396319725	0.934497219155
700110415	0.619668035737	0.0	0.491440435722	0.633871405344	0.81881265037	0.668552583593	0.647441826438	0.697672678836	0.696741019364	0.736281739762	0.659004541723	0.658560974672	0.651177978822	0.631812665878	0.746286939589	0.637334768513	0.585813299443	0.79626195818	0.799045093647	0.830872882076	0.79520656185	0.786419510682	0.799032879228	0.833558793779	0.839383375427	0.840694398238	0.822968694253	0.838260656806	0.834480222621	0.843499687144	0.840529228357	0.845812612475	0.847335058372	0.835334318786	0.838413569418	0.841319035099	0.8525250145	0.86476765591	0.833449515224	0.786974066471	0.769497261213	0.84238635735	0.811350244366	0.833741674026	0.900432347174	0.759319715308	0.912513350695	0.847494176369	0.895946264978	0.927550836978	0.827260434389	0.823170487223	0.842752240116	0.819030056884	0.827880024277	0.833519548795	0.829657557438	0.824133311974	0.797543052516	0.816961264678	0.82796333797	0.825040384635	0.783133690754	0.82275474385	0.90110266237	0.542756148716	0.651368157083	0.774001484565	0.783495472489	0.798878439065	0.923247659837	0.929857395934	0.758475248757	0.780406139999	0.788251841287	0.907548218357	0.897399652794	0.894036060789	0.903048271068	0.880433540493	0.904419677817	0.911262242666	0.913923961458	0.914506633244	0.909175304299	0.91459766665	0.929880240463	0.9062361742	0.86736453223	0.831280904949	0.574303380734	0.815006557474	0.844314466061	0.817892471936	0.827344084339	0.831392301275	0.834394116827	0.814056430913	0.790815806743	0.785598886247	0.586529102482	0.680205775764	0.793308942735	0.946795486652
700114832	0.629861029141	0.491440435722	0.0	0.688772670626	0.842611552746	0.66845836772	0.61137905373	0.646380288672	0.683666761217	0.712789701969	0.68359769179	0.686465089446	0.667901192427	0.614936977579	0.771073385189	0.572893100265	0.58894473873	0.820252594553	0.800771834137	0.848811162191	0.811546146424	0.79866853205	0.805087251179	0.835972324969	0.831283633103	0.829562689027	0.816721796329	0.832932432719	0.81071580146	0.845303064642	0.833760784624	0.836384365674	0.84662378774	0.826335338651	0.837632421458	0.829463848956	0.847414772635	0.863097392787	0.850221676008	0.798776618026	0.770355937032	0.841435854507	0.8084406639	0.831668131029	0.901318713111	0.754399709584	0.9185423108	0.836316320374	0.903181152243	0.92742442838	0.823274885556	0.804705479615	0.843918712429	0.799409018412	0.828254480023	0.817547544051	0.808784355499	0.822712763954	0.798040681506	0.795990672218	0.816786793308	0.819084869368	0.779385279714	0.800777787031	0.905983984159	0.550300110567	0.555588475647	0.790189667927	0.828791561003	0.81877378386	0.922351546646	0.934474449326	0.761234752786	0.799180354818	0.822221989727	0.926534667249	0.904855418674	0.899070410872	0.901914476986	0.88567881771	0.903931195722	0.918392079391	0.919373811534	0.914414896999	0.90892583078	0.915784960069	0.932951699405	0.912099963471	0.871906419286	0.819663100849	0.554092129082	0.812885992385	0.839917500271	0.807643699502	0.831772044877	0.824499389056	0.816142729551	0.804245662446	0.783961329844	0.813562090768	0.585416781843	0.609189175025	0.748730202818	0.934545141142
700099121	0.712228128904	0.633871405344	0.688772670626	0.0	0.794940715385	0.761389043032	0.73759112776	0.725976517985	0.652780447006	0.703105650506	0.6410027637	0.658912870467	0.733405069635	0.714874965217	0.738087729252	0.723479322148	0.677885371715	0.74913180878	0.759483175668	0.7782136226	0.699325554605	0.763620507416	0.719596426315	0.812559677527	0.819149124726	0.822599822301	0.812870994984	0.831264817358	0.829922588861	0.833272880711	0.81379138726	0.81819976354	0.8227304903	0.819958287592	0.813763399108	0.823335331868	0.836954154613	0.842709632727	0.854868171161	0.805800041632	0.745442741558	0.819804720815	0.804108158292	0.81214575451	0.841541405729	0.775072045525	0.858082915793	0.829407073781	0.831963255063	0.869631105351	0.828810520565	0.805231321903	0.819403794038	0.81433385397	0.816071189704	0.792487647673	0.813727319464	0.81376494226	0.788112339269	0.810351345917	0.803285346125	0.81809903623	0.779889215616	0.807783133525	0.850892141658	0.692875433676	0.779391250273	0.754251278238	0.775356037897	0.782220759928	0.849773524193	0.880639752145	0.729181328957	0.754265531933	0.808210123989	0.837863868029	0.824262119272	0.832684540439	0.835278129192	0.807993201722	0.836707446892	0.847981682085	0.840648917063	0.826425291142	0.821411004111	0.847674793298	0.875559032339	0.852445585993	0.812273482028	0.801896902063	0.721408449412	0.794118255597	0.809400059768	0.807726090263	0.815881300354	0.807561737663	0.79739644633	0.801624914185	0.80001613638	0.748665778635	0.722913482351	0.743591710123	0.871182481861	0.949781439526
700108086	0.814677466776	0.81881265037	0.842611552746	0.794940715385	0.0	0.797115532375	0.889699270476	0.808699993415	0.861865293275	0.853249192751	0.855568414824	0.853064548772	0.81902323776	0.807302716851	0.739604483165	0.824185929393	0.786542542148	0.676848726006	0.720980289307	0.733877763079	0.72613083499	0.707822654761	0.745642820208	0.859307747858	0.863404121992	0.872892623744	0.84944490293	0.865310915934	0.858457428086	0.848301124139	0.865419657347	0.868691364817	0.870107728535	0.871036848334	0.853780885853	0.869849006723	0.860877021707	0.877528454447	0.835083723659	0.843397521951	0.697129398312	0.867061841962	0.85837955887	0.850895772577	0.936246957679	0.774960957026	0.931149796451	0.857339191905	0.926263350695	0.939480082407	0.853242428805	0.869102947561	0.863016461601	0.858444391591	0.864019090597	0.863607404686	0.871948835318	0.854531882195	0.848995764151	0.858838392738	0.860571755919	0.862940657054	0.69596649401	0.867096656209	0.928540185447	0.84964240905	0.842665637813	0.678604206981	0.736955533407	0.688766585326	0.941305075324	0.937241052364	0.711077846111	0.636921183793	0.766598972752	0.884552139716	0.924084863509	0.92561210636	0.931298522182	0.930771219822	0.933049488716	0.932225443784	0.940397446138	0.939921820699	0.929444291723	0.937545718836	0.95051811008	0.933054269016	0.908261508197	0.87332755685	0.815064733141	0.854824626384	0.865488072761	0.860447837248	0.851199562637	0.865637585481	0.871805930368	0.849694607811	0.822605510097	0.687118016429	0.878177468891	0.88084358301	0.928564096089	0.959329993319
700110349	0.711224015187	0.668552583593	0.66845836772	0.761389043032	0.797115532375	0.0	0.670575449782	0.756057142177	0.717459148374	0.742404775787	0.787418192289	0.750218361025	0.777350473272	0.708205069759	0.700411178547	0.626929878513	0.602968868022	0.746611140562	0.767041738922	0.768080259487	0.803439463967	0.743891589157	0.801529788147	0.850349898421	0.848332046449	0.855007889945	0.829872183555	0.83739694196	0.797665441099	0.836118429497	0.84189773856	0.848678680126	0.862880329111	0.845399116967	0.859771259698	0.857921807041	0.853805781341	0.885343364847	0.717861307033	0.817046834124	0.764056569329	0.861817010082	0.825795762518	0.829709383862	0.925075355166	0.689543714655	0.928784769219	0.834178066483	0.919137226889	0.944920866558	0.801512088334	0.841506954089	0.841700877322	0.828759951523	0.8519454392	0.854587180459	0.849559344386	0.834654555043	0.820665205701	0.836457536343	0.839539060416	0.842215938211	0.762897092048	0.826922323985	0.924508133959	0.681854138886	0.663347686335	0.736377638851	0.788752962187	0.780397265003	0.941162544678	0.946225226399	0.729419913958	0.71700661686	0.78107254987	0.911706654717	0.924584392421	0.922084407391	0.932231224391	0.923868659091	0.929985215635	0.93569593669	0.937777886669	0.93445433989	0.918652084892	0.938737053632	0.943775714188	0.927786397152	0.884554722576	0.855013274177	0.715650688714	0.828447562147	0.847718234876	0.854552860121	0.834406541131	0.837972578862	0.845203540378	0.804826265869	0.781454266501	0.746561513419	0.681823456339	0.829296978969	0.71319242914	0.928917664633
700102581	0.697804100665	0.647441826438	0.61137905373	0.73759112776	0.889699270476	0.670575449782	0.0	0.76917856613	0.684671614371	0.707290885335	0.758025650963	0.751038275836	0.791372380824	0.748416071162	0.808273285088	0.655361377411	0.666699503111	0.867275401473	0.860913654767	0.842092335846	0.849629872639	0.831359498725	0.812315906616	0.87064838429	0.877975428777	0.867679941009	0.863348461654	0.860779237817	0.832310904327	0.891070391411	0.864029848022	0.861013589848	0.881167882631	0.878836555706	0.886045342497	0.876655264962	0.879132935177	0.898008988458	0.822322646486	0.834422529245	0.839431161975	0.879967131291	0.853189553773	0.876142705726	0.900284584857	0.819689979254	0.926368753102	0.863725735044	0.904270460112	0.935079025314	0.822455475426	0.852759347025	0.868397676883	0.841785567144	0.868593300281	0.847691944877	0.837888089017	0.850445089929	0.843242825637	0.844631951936	0.855954438939	0.862599734698	0.852778333644	0.808659707847	0.907210390399	0.643067305855	0.702443039952	0.827684992259	0.862966765066	0.865262984064	0.927503813167	0.943592618556	0.822348929185	0.836495900265	0.831244569184	0.924010686386	0.911757986233	0.902245369864	0.904250376127	0.889676749957	0.913591097132	0.92732656078	0.926222831111	0.917397135332	0.899739177802	0.92027875002	0.938239985167	0.916915464081	0.854484098892	0.86184435792	0.702262021648	0.849543827017	0.850521180437	0.845112902251	0.856976647455	0.846927991373	0.84087037551	0.841248384438	0.828021987793	0.861690750626	0.547312206674	0.694199119368	0.626965733395	0.924269615564
700037714	0.730484415546	0.697672678836	0.646380288672	0.725976517985	0.808699993415	0.756057142177	0.76917856613	0.0	0.782401755699	0.802551589181	0.776410641298	0.754358535807	0.618764297158	0.644591784326	0.755620691349	0.644783967098	0.655335295982	0.766720393205	0.789732720065	0.845473569604	0.786659320905	0.753866431204	0.76475189455	0.77907134112	0.801773466187	0.788592575481	0.766190335732	0.772145578768	0.741926548094	0.777460962844	0.768549854359	0.790597709727	0.815305837413	0.788786712594	0.807320477062	0.801256045285	0.814354883947	0.821214552007	0.821381419637	0.742655186673	0.689557685115	0.824349306601	0.779880276093	0.784550335078	0.929747720882	0.775582416823	0.928744035547	0.785547760102	0.926537686939	0.943593340866	0.757971736329	0.787889915819	0.801796394192	0.794694112931	0.799734154683	0.812179081417	0.7841668396	0.774716450953	0.771273274282	0.77589318732	0.785906505799	0.790934948723	0.749064025192	0.794696384117	0.917008731574	0.673265263103	0.615479581252	0.756270589546	0.801175548137	0.760795810277	0.93549792121	0.94191108789	0.73128238935	0.772616441833	0.776900040148	0.923687269457	0.92366527953	0.919745565224	0.927915707084	0.926841443573	0.931447800738	0.926364706622	0.935160708675	0.939939585282	0.934100976986	0.935025959594	0.946991685464	0.927239624341	0.896315047545	0.81379296178	0.574065448274	0.793347630385	0.802838261728	0.807269804927	0.810668551781	0.795472881788	0.781270214489	0.759550523466	0.748037248934	0.795816245213	0.691761224754	0.768001763363	0.849438500926	0.932178083457
700110808	0.71376826524	0.696741019364	0.683666761217	0.652780447006	0.861865293275	0.717459148374	0.684671614371	0.782401755699	0.0	0.63963618686	0.685491042721	0.664885549762	0.801723675799	0.737645495054	0.75137666364	0.704035870162	0.740233544369	0.81271649541	0.790077827315	0.760677569334	0.779326038654	0.808521972743	0.761185899993	0.862347354993	0.855418669379	0.860623770551	0.850149851548	0.870371700307	0.86329643331	0.85512944556	0.855696103055	0.86099016858	0.861290960178	0.865742074909	0.85313444648	0.849640555043	0.863327833668	0.886538136036	0.84791064962	0.848628655827	0.819384420123	0.848622934515	0.855537342361	0.846702565329	0.786983962309	0.775648068776	0.850550798169	0.850508794717	0.803127198373	0.865645000469	0.858400808933	0.84055596282	0.856142373702	0.854101016689	0.837958175342	0.819734176075	0.846221121388	0.861876933218	0.832557870071	0.841538371617	0.835247383935	0.852019169489	0.833899999593	0.826575137158	0.8397035814	0.727715270759	0.740771238268	0.839057595734	0.809751539697	0.819191851916	0.829052444846	0.888757591166	0.799597996715	0.790377788825	0.867129700753	0.841933429829	0.817017674318	0.804541461252	0.809790875506	0.77075515707	0.831003201554	0.851362649316	0.831836000076	0.767419414136	0.76741283896	0.800673325385	0.844091931428	0.828750175412	0.763076432032	0.830593387451	0.75654757727	0.824214866069	0.843513414727	0.836667068304	0.834371016982	0.845318091401	0.841793539603	0.816283050435	0.82617169753	0.804012890657	0.681509717774	0.779483264355	0.812702513522	0.94502667726
